Multi-GPU support is disabled. Using a single GPU.
+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/fineweb10B/fineweb_train_*.bin            |
| val data pattern      | dev/data/fineweb10B/fineweb_val_*.bin              |
| output log dir        | log124M                                            |
| checkpoint_every      | 5000                                               |
| resume                | 0                                                  |
| micro batch size B    | 32                                                 |
| sequence length T     | 1024                                               |
| total batch size      | 524288                                             |
| LR scheduler          | cosine                                             |
| learning rate (LR)    | 6.000000e-04                                       |
| warmup iterations     | 700                                                |
| final LR fraction     | 0.000000e+00                                       |
| weight decay          | 1.000000e-01                                       |
| skip update lossz     | 0.000000                                           |
| skip update gradz     | 0.000000                                           |
| max_steps             | -1                                                 |
| val_loss_every        | 250                                                |
| val_max_steps         | 20                                                 |
| sample_every          | 20000                                              |
| genT                  | 64                                                 |
| overfit_single_batch  | 0                                                  |
| use_master_weights    | enabled                                            |
| gelu_fusion           | 0                                                  |
| recompute             | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA A100-PCIE-40GB                              |
| peak TFlops           | 312.0                                              |
| precision             | BF16                                               |
+-----------------------+----------------------------------------------------+
| weight init method    | d12                                                |
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 19560                                              |
| val_num_batches       | 20                                                 |
+-----------------------+----------------------------------------------------+
| run hellaswag         | yes                                                |
+-----------------------+----------------------------------------------------+
| num_processes         | 1                                                  |
| zero_stage            | 1                                                  |
+-----------------------+----------------------------------------------------+
num_parameters: 124475904 => bytes: 248951808
allocated 237 MiB for model parameters
batch_size B=32 * seq_len T=1024 * num_processes=1 and total_batch_size=524288
=> setting grad_accum_steps=16
---
WARNING: Failed to open the tokenizer file gpt2_tokenizer.bin
The Tokenizer is a new feature added April 14 2024.
Re-run `python train_gpt2.py` to write it
---
allocating 237 MiB for parameter gradients
allocating 19806 MiB for activations
allocating 474 MiB for AdamW optimizer state m
allocating 474 MiB for AdamW optimizer state v
allocating 474 MiB for master copy of params
device memory usage: 22211 MiB / 40338 MiB
memory per sequence: 618 MiB
 -> estimated maximum batch size: 61
val loss 11.007921
step    1/19560 | loss 11.009662 (+nanz)| norm 15.0789 (+nanz)| lr 8.57e-07 | 4230.95 ms | 31.9% bf16 MFU | 123917 tok/s
step   57/19560 | loss 8.295370 (+nanz)| norm 1.6303 (+nanz)| lr 4.89e-05 | 4155.55 ms | 32.5% bf16 MFU | 126213 tok/s
step   58/19560 | loss 8.286023 (+nanz)| norm 1.5932 (+nanz)| lr 4.97e-05 | 4156.94 ms | 32.5% bf16 MFU | 126208 tok/s
step   59/19560 | loss 8.217152 (+nanz)| norm 1.5374 (+nanz)| lr 5.06e-05 | 4160.50 ms | 32.5% bf16 MFU | 126198 tok/s
step   60/19560 | loss 8.237087 (+nanz)| norm 1.3387 (+nanz)| lr 5.14e-05 | 4158.06 ms | 32.5% bf16 MFU | 126192 tok/s
step   61/19560 | loss 8.182025 (+nanz)| norm 1.5870 (+nanz)| lr 5.23e-05 | 4161.80 ms | 32.4% bf16 MFU | 126181 tok/s
step   62/19560 | loss 8.110990 (+nanz)| norm 1.5190 (+nanz)| lr 5.31e-05 | 4157.82 ms | 32.5% bf16 MFU | 126176 tok/s
step   63/19560 | loss 8.097128 (+nanz)| norm 1.5324 (+nanz)| lr 5.40e-05 | 4159.78 ms | 32.5% bf16 MFU | 126169 tok/s
step   64/19560 | loss 8.010008 (+nanz)| norm 1.4062 (+nanz)| lr 5.49e-05 | 4161.28 ms | 32.4% bf16 MFU | 126160 tok/s
step   65/19560 | loss 8.008044 (+nanz)| norm 1.3271 (+nanz)| lr 5.57e-05 | 4161.13 ms | 32.4% bf16 MFU | 126151 tok/s
step   66/19560 | loss 8.009412 (+nanz)| norm 1.3687 (+nanz)| lr 5.66e-05 | 4160.25 ms | 32.5% bf16 MFU | 126145 tok/s
step   67/19560 | loss 7.949947 (+nanz)| norm 1.3015 (+nanz)| lr 5.74e-05 | 4159.76 ms | 32.5% bf16 MFU | 126139 tok/s
step   68/19560 | loss 7.929357 (+nanz)| norm 1.2521 (+nanz)| lr 5.83e-05 | 4161.22 ms | 32.4% bf16 MFU | 126132 tok/s
step   69/19560 | loss 7.881778 (+nanz)| norm 1.4449 (+nanz)| lr 5.91e-05 | 4161.38 ms | 32.4% bf16 MFU | 126124 tok/s
step   70/19560 | loss 7.858156 (+nanz)| norm 1.3006 (+nanz)| lr 6.00e-05 | 4163.00 ms | 32.4% bf16 MFU | 126115 tok/s
step   71/19560 | loss 7.789157 (+nanz)| norm 1.3725 (+nanz)| lr 6.09e-05 | 4162.53 ms | 32.4% bf16 MFU | 126107 tok/s
step   72/19560 | loss 7.778692 (+nanz)| norm 1.2237 (+nanz)| lr 6.17e-05 | 4159.40 ms | 32.5% bf16 MFU | 126104 tok/s
step   73/19560 | loss 7.801026 (+nanz)| norm 1.0742 (+nanz)| lr 6.26e-05 | 4160.74 ms | 32.5% bf16 MFU | 126099 tok/s
step   74/19560 | loss 7.727438 (+nanz)| norm 1.4969 (+nanz)| lr 6.34e-05 | 4165.45 ms | 32.4% bf16 MFU | 126087 tok/s
step   75/19560 | loss 7.746882 (+nanz)| norm 1.2241 (+nanz)| lr 6.43e-05 | 4162.03 ms | 32.4% bf16 MFU | 126081 tok/s
step   76/19560 | loss 7.659724 (+nanz)| norm 1.3049 (+nanz)| lr 6.51e-05 | 4162.24 ms | 32.4% bf16 MFU | 126075 tok/s
step   77/19560 | loss 7.625327 (+nanz)| norm 1.1268 (+nanz)| lr 6.60e-05 | 4165.75 ms | 32.4% bf16 MFU | 126064 tok/s
step   78/19560 | loss 7.599532 (+nanz)| norm 1.4158 (+nanz)| lr 6.69e-05 | 4164.82 ms | 32.4% bf16 MFU | 126055 tok/s
step   79/19560 | loss 7.553683 (+nanz)| norm 1.2266 (+nanz)| lr 6.77e-05 | 4161.40 ms | 32.4% bf16 MFU | 126051 tok/s
step   80/19560 | loss 7.511077 (+nanz)| norm 0.9394 (+nanz)| lr 6.86e-05 | 4168.08 ms | 32.4% bf16 MFU | 126038 tok/s
step   81/19560 | loss 7.513948 (+nanz)| norm 1.5494 (+nanz)| lr 6.94e-05 | 4166.12 ms | 32.4% bf16 MFU | 126028 tok/s
step   82/19560 | loss 7.473859 (+nanz)| norm 1.1160 (+nanz)| lr 7.03e-05 | 4165.27 ms | 32.4% bf16 MFU | 126020 tok/s
step   83/19560 | loss 7.487110 (+nanz)| norm 0.8284 (+nanz)| lr 7.11e-05 | 4164.70 ms | 32.4% bf16 MFU | 126013 tok/s
step   84/19560 | loss 7.501908 (+nanz)| norm 1.0418 (+nanz)| lr 7.20e-05 | 4166.59 ms | 32.4% bf16 MFU | 126004 tok/s
step   85/19560 | loss 7.398917 (+nanz)| norm 0.8916 (+nanz)| lr 7.29e-05 | 4164.59 ms | 32.4% bf16 MFU | 125998 tok/s
step   86/19560 | loss 7.389001 (+nanz)| norm 0.9402 (+nanz)| lr 7.37e-05 | 4171.04 ms | 32.4% bf16 MFU | 125983 tok/s
step   87/19560 | loss 7.335372 (+nanz)| norm 1.2348 (+nanz)| lr 7.46e-05 | 4168.71 ms | 32.4% bf16 MFU | 125972 tok/s
step   88/19560 | loss 7.365168 (+nanz)| norm 1.1215 (+nanz)| lr 7.54e-05 | 4166.22 ms | 32.4% bf16 MFU | 125966 tok/s
step   89/19560 | loss 7.376590 (+nanz)| norm 0.9576 (+nanz)| lr 7.63e-05 | 4166.53 ms | 32.4% bf16 MFU | 125959 tok/s
step   90/19560 | loss 7.324987 (+nanz)| norm 0.9939 (+nanz)| lr 7.71e-05 | 4170.06 ms | 32.4% bf16 MFU | 125947 tok/s
step   91/19560 | loss 7.250461 (+nanz)| norm 1.0436 (+nanz)| lr 7.80e-05 | 4168.58 ms | 32.4% bf16 MFU | 125938 tok/s
step   92/19560 | loss 7.260635 (+nanz)| norm 1.2103 (+nanz)| lr 7.89e-05 | 4171.18 ms | 32.4% bf16 MFU | 125926 tok/s
step   93/19560 | loss 7.257822 (+nanz)| norm 0.8968 (+nanz)| lr 7.97e-05 | 4166.98 ms | 32.4% bf16 MFU | 125921 tok/s
step   94/19560 | loss 7.271056 (+nanz)| norm 0.8220 (+nanz)| lr 8.06e-05 | 4171.85 ms | 32.4% bf16 MFU | 125908 tok/s
step   95/19560 | loss 7.203506 (+nanz)| norm 0.9085 (+nanz)| lr 8.14e-05 | 4175.31 ms | 32.3% bf16 MFU | 125891 tok/s
step   96/19560 | loss 7.201744 (+nanz)| norm 0.9600 (+nanz)| lr 8.23e-05 | 4174.67 ms | 32.3% bf16 MFU | 125876 tok/s
step   97/19560 | loss 7.142501 (+nanz)| norm 1.1072 (+nanz)| lr 8.31e-05 | 4169.49 ms | 32.4% bf16 MFU | 125869 tok/s
step   98/19560 | loss 7.166862 (+nanz)| norm 0.7413 (+nanz)| lr 8.40e-05 | 4175.98 ms | 32.3% bf16 MFU | 125853 tok/s
step   99/19560 | loss 7.149513 (+nanz)| norm 0.6948 (+nanz)| lr 8.49e-05 | 4172.65 ms | 32.4% bf16 MFU | 125843 tok/s
step  100/19560 | loss 7.109750 (+nanz)| norm 0.8172 (+nanz)| lr 8.57e-05 | 4172.32 ms | 32.4% bf16 MFU | 125833 tok/s
step  101/19560 | loss 7.130080 (+nanz)| norm 0.7522 (+nanz)| lr 8.66e-05 | 4180.82 ms | 32.3% bf16 MFU | 125812 tok/s
step  102/19560 | loss 7.095999 (+nanz)| norm 0.7366 (+nanz)| lr 8.74e-05 | 4185.29 ms | 32.3% bf16 MFU | 125784 tok/s
step  103/19560 | loss 7.001884 (+nanz)| norm 0.6814 (+nanz)| lr 8.83e-05 | 4175.73 ms | 32.3% bf16 MFU | 125773 tok/s
step  104/19560 | loss 7.067236 (+nanz)| norm 0.7660 (+nanz)| lr 8.91e-05 | 4171.57 ms | 32.4% bf16 MFU | 125768 tok/s
step  105/19560 | loss 7.037916 (+nanz)| norm 0.7584 (+nanz)| lr 9.00e-05 | 4176.07 ms | 32.3% bf16 MFU | 125757 tok/s
step  106/19560 | loss 7.015847 (+nanz)| norm 0.6850 (+nanz)| lr 9.09e-05 | 4192.24 ms | 32.2% bf16 MFU | 125722 tok/s
step  107/19560 | loss 7.033248 (+nanz)| norm 0.8211 (+nanz)| lr 9.17e-05 | 4207.29 ms | 32.1% bf16 MFU | 125667 tok/s
step  108/19560 | loss 7.000866 (+nanz)| norm 0.9631 (+nanz)| lr 9.26e-05 | 4180.80 ms | 32.3% bf16 MFU | 125653 tok/s
step  109/19560 | loss 6.963367 (+nanz)| norm 1.6101 (+nanz)| lr 9.34e-05 | 4174.42 ms | 32.3% bf16 MFU | 125650 tok/s
step  110/19560 | loss 7.033544 (+nanz)| norm 1.3552 (+nanz)| lr 9.43e-05 | 4176.56 ms | 32.3% bf16 MFU | 125644 tok/s
step  111/19560 | loss 6.985578 (+nanz)| norm 0.7490 (+nanz)| lr 9.51e-05 | 4178.69 ms | 32.3% bf16 MFU | 125636 tok/s
step  112/19560 | loss 6.988709 (+nanz)| norm 1.4607 (+nanz)| lr 9.60e-05 | 4179.11 ms | 32.3% bf16 MFU | 125626 tok/s
step  113/19560 | loss 6.971861 (+nanz)| norm 0.8689 (+nanz)| lr 9.69e-05 | 4174.07 ms | 32.3% bf16 MFU | 125625 tok/s
step  114/19560 | loss 6.872055 (+nanz)| norm 1.3700 (+nanz)| lr 9.77e-05 | 4179.69 ms | 32.3% bf16 MFU | 125616 tok/s
step  115/19560 | loss 6.886196 (+nanz)| norm 1.3396 (+nanz)| lr 9.86e-05 | 4177.66 ms | 32.3% bf16 MFU | 125610 tok/s
step  116/19560 | loss 6.909241 (+nanz)| norm 1.0596 (+nanz)| lr 9.94e-05 | 4371.96 ms | 30.9% bf16 MFU | 125325 tok/s
step  117/19560 | loss 6.870028 (+nanz)| norm 0.8920 (+nanz)| lr 1.00e-04 | 4177.55 ms | 32.3% bf16 MFU | 125334 tok/s
step  118/19560 | loss 6.910826 (+nanz)| norm 1.1264 (+nanz)| lr 1.01e-04 | 4177.59 ms | 32.3% bf16 MFU | 125342 tok/s
step  119/19560 | loss 6.869093 (+nanz)| norm 1.0242 (+nanz)| lr 1.02e-04 | 4176.42 ms | 32.3% bf16 MFU | 125352 tok/s
step  120/19560 | loss 6.836137 (+nanz)| norm 1.2764 (+nanz)| lr 1.03e-04 | 4185.98 ms | 32.3% bf16 MFU | 125347 tok/s
step  121/19560 | loss 6.832455 (+nanz)| norm 0.7606 (+nanz)| lr 1.04e-04 | 4183.02 ms | 32.3% bf16 MFU | 125346 tok/s
step  122/19560 | loss 6.855268 (+nanz)| norm 0.8198 (+nanz)| lr 1.05e-04 | 4172.46 ms | 32.4% bf16 MFU | 125362 tok/s
step  123/19560 | loss 6.856881 (+nanz)| norm 0.7756 (+nanz)| lr 1.05e-04 | 4189.13 ms | 32.2% bf16 MFU | 125351 tok/s
step  124/19560 | loss 6.832128 (+nanz)| norm 0.7599 (+nanz)| lr 1.06e-04 | 4190.08 ms | 32.2% bf16 MFU | 125340 tok/s
step  125/19560 | loss 6.841950 (+nanz)| norm 0.9550 (+nanz)| lr 1.07e-04 | 4188.56 ms | 32.2% bf16 MFU | 125331 tok/s
step  126/19560 | loss 6.859282 (+nanz)| norm 1.3129 (+nanz)| lr 1.08e-04 | 4197.25 ms | 32.2% bf16 MFU | 125310 tok/s
step  127/19560 | loss 6.812166 (+nanz)| norm 0.9434 (+nanz)| lr 1.09e-04 | 4184.60 ms | 32.3% bf16 MFU | 125309 tok/s
step  128/19560 | loss 6.861413 (+nanz)| norm 0.9794 (+nanz)| lr 1.10e-04 | 4180.81 ms | 32.3% bf16 MFU | 125314 tok/s
step  129/19560 | loss 6.803634 (-1.25z)| norm 1.1751 (-0.36z)| lr 1.11e-04 | 4187.09 ms | 32.2% bf16 MFU | 125309 tok/s
step  130/19560 | loss 6.767267 (-1.28z)| norm 1.0861 (-0.41z)| lr 1.11e-04 | 4185.72 ms | 32.3% bf16 MFU | 125306 tok/s
step  131/19560 | loss 6.737865 (-1.30z)| norm 0.9195 (-0.52z)| lr 1.12e-04 | 4195.57 ms | 32.2% bf16 MFU | 125289 tok/s
step  132/19560 | loss 6.776425 (-1.25z)| norm 0.9671 (-0.54z)| lr 1.13e-04 | 4199.53 ms | 32.2% bf16 MFU | 125267 tok/s
step  133/19560 | loss 6.810189 (-1.21z)| norm 1.0104 (-0.55z)| lr 1.14e-04 | 4188.69 ms | 32.2% bf16 MFU | 125262 tok/s
step  134/19560 | loss 6.747233 (-1.26z)| norm 1.1561 (-0.44z)| lr 1.15e-04 | 4192.58 ms | 32.2% bf16 MFU | 125251 tok/s
step  135/19560 | loss 6.713571 (-1.28z)| norm 0.9101 (-0.76z)| lr 1.16e-04 | 4185.40 ms | 32.3% bf16 MFU | 125252 tok/s
step  136/19560 | loss 6.662036 (-1.32z)| norm 0.8507 (-0.90z)| lr 1.17e-04 | 4191.92 ms | 32.2% bf16 MFU | 125243 tok/s
step  137/19560 | loss 6.695851 (-1.27z)| norm 0.9096 (-0.88z)| lr 1.17e-04 | 4177.56 ms | 32.3% bf16 MFU | 125256 tok/s
step  138/19560 | loss 6.676765 (-1.28z)| norm 1.1074 (-0.57z)| lr 1.18e-04 | 4196.68 ms | 32.2% bf16 MFU | 125240 tok/s
step  139/19560 | loss 6.593288 (-1.35z)| norm 0.8817 (-1.01z)| lr 1.19e-04 | 4198.92 ms | 32.2% bf16 MFU | 125221 tok/s
step  140/19560 | loss 6.617012 (-1.31z)| norm 0.8457 (-1.10z)| lr 1.20e-04 | 4200.31 ms | 32.1% bf16 MFU | 125201 tok/s
step  141/19560 | loss 6.611100 (-1.30z)| norm 0.7271 (-1.35z)| lr 1.21e-04 | 4187.67 ms | 32.2% bf16 MFU | 125201 tok/s
step  142/19560 | loss 6.624274 (-1.27z)| norm 0.6483 (-1.52z)| lr 1.22e-04 | 4181.33 ms | 32.3% bf16 MFU | 125210 tok/s
step  143/19560 | loss 6.661235 (-1.22z)| norm 0.8049 (-1.18z)| lr 1.23e-04 | 4187.41 ms | 32.2% bf16 MFU | 125210 tok/s
